sample_collect_date,2022-09-28,2022-10-05,2022-10-12,2022-10-19,2022-10-26,2022-11-02,2022-11-09,2022-11-16,2022-11-30,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-11,2023-01-18,2023-01-25,2023-02-01,2023-02-08,2023-02-15,2023-02-22,2023-03-01,2023-03-08,2023-03-15,2023-03-22,2023-03-29,2023-04-05,2023-04-12,2023-04-19,2023-04-26,2023-05-03,2023-05-10,2023-05-17,2023-05-24,2023-05-31,2023-06-07,2023-06-14,2023-06-21,2023-06-28,2023-07-05,2023-07-12,2023-07-19,2023-07-26,2023-08-02,2023-08-09,2023-08-16,2023-08-23,2023-08-30
2023-03-29,,,,,,,,,,,,,,,,,,,,,,,,,11.643137212462848,11.783717093924928,11.694239681083648,11.624382617981952,11.582760522400537,,,,,,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,11.749675029582756,11.526085727029688,11.599807447129333,11.585027152026566,11.687679412710944,,,,,,,,,,,,,,,,,
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,11.357931772975729,11.575232276276715,11.587293781652594,11.646727548359905,11.39855589680308,,,,,,,,,,,,,,,,
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.550657105424095,11.589560411278622,11.605775684008867,11.459841203012294,11.600796489089811,,,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59182704090465,11.56482381965783,11.521126509221506,11.630915983976463,11.56390566290227,,,,,,,,,,,,,,
2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.523871955306792,11.58241181543072,11.661035478863115,11.612383450596326,11.673555645596235,,,,,,,,,,,,,
2023-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.643697121639933,11.691154973749768,11.66086123829038,11.634839043913315,11.705316668087509,,,,,,,,,,,,
2023-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72127446863642,11.709339025984436,11.596122442230396,11.654749014644871,11.781796075859658,,,,,,,,,,,
2023-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75781681367849,11.557405840547476,11.604181361202231,11.678688444862342,11.450321593509726,,,,,,,,,,
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.518689238864557,11.553613707759594,11.575580813865024,11.527217954044247,11.3837192210303,,,,,,,,,
2023-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.503046054316954,11.472473182867708,11.60411431457877,11.480660439953772,11.63238178515748,,,,,,,,
2023-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.369365551870391,11.68101067511329,11.577601658877242,11.623333233714156,11.707462757441965,,,,,,,
2023-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.757907035647813,11.674542877800711,11.614284682270835,11.632177027036343,11.825648347849508,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.771484096724182,11.605236130827512,11.556891296630722,11.703972793311076,11.479012822358984,,,,,
2023-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.596187579384189,11.4816055662251,11.582297238772645,11.484526763162433,11.288717714872373,,,,
2023-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.40631983581948,11.460621684234212,11.490040703965882,11.447214083019327,11.48977642913794,,,
2023-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.338946129695781,11.495554644769332,11.605710451166281,11.512233714440253,11.55397462447842,,
2023-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50106858557278,11.764206819313236,11.534690999742566,11.624764130598585,11.605125113293752,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.92270318746019,11.557148285044878,11.695553636718753,11.702376211562527,11.840870403772803
2023-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57960557034719,11.766343142838918,11.7996273098313,11.822236553960122
2023-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.837132648959086,11.896878408100074,11.80360270414744
2023-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.994129506368848,11.78496885433476
2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.766335004522078
