sewershed,EW_stdate,lag,pcorr,pval,best_lag,best_corr,best_pval
Lynchburg,2023-03-26,2,0.0,0.9053700700498719,,,
Lynchburg,2023-03-19,-2,0.0,0.16205750617523712,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,-1,0.0,0.02796025965102626,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,0,0.0,0.14031277047271032,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,1,0.0,0.8541546246233473,-1,0.0,0.02796025965102626
Lynchburg,2023-03-19,2,0.0,0.7866940142086327,-1,0.0,0.02796025965102626
Lynchburg,2023-03-12,-2,0.6444843508712786,0.023677347580348156,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,-1,0.8266212326392487,0.000915011267983691,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,0,0.0,0.01301224318408305,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,1,0.0,0.3014826974614558,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-12,2,0.0,0.48366596570100795,-1,0.8266212326392487,0.000915011267983691
Lynchburg,2023-03-05,-2,0.615035764230577,0.04401852763550924,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,-1,0.8291593265923334,0.001600721849777741,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,0,0.0,0.02163657847669864,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,1,0.0,0.4658743985529924,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-03-05,2,0.0,0.7286875040111365,-1,0.8291593265923334,0.001600721849777741
Lynchburg,2023-02-26,-2,0.6090909090909091,0.04669570935409886,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,-1,0.0,0.08895341813596276,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,0,0.0,0.014552051953727704,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,1,0.0,0.831716405381337,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-26,2,0.0,0.5637442329087623,-2,0.6090909090909091,0.04669570935409886
Lynchburg,2023-02-19,-2,0.0,0.20057021703405067,,,
Lynchburg,2023-02-19,-1,0.0,0.20057021703405067,,,
Lynchburg,2023-02-19,0,0.0,0.07665233333978251,,,
Lynchburg,2023-02-19,1,0.0,0.29691485140291024,,,
Lynchburg,2023-02-19,2,0.0,0.32472720706929753,,,
Lynchburg,2023-02-12,-2,0.0,0.72928477951978,,,
Lynchburg,2023-02-12,-1,0.0,0.32589494101284167,,,
Lynchburg,2023-02-12,0,0.0,0.08181234808652157,,,
Lynchburg,2023-02-12,1,0.0,0.6107177393174041,,,
Lynchburg,2023-02-12,2,0.0,0.7693624440895604,,,
Lynchburg,2023-02-05,-2,0.0,0.6271883447764844,,,
Lynchburg,2023-02-05,-1,0.0,0.5334005612725947,,,
Lynchburg,2023-02-05,0,0.0,0.11599132062584641,,,
Lynchburg,2023-02-05,1,0.0,0.8543750609172778,,,
Lynchburg,2023-02-05,2,0.0,0.9070828390046616,,,
Lynchburg,2023-01-29,-2,0.0,0.7769984634438898,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,-1,0.0,0.433925839676929,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,0,0.0,0.014075178336931775,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,1,0.0,0.6020947513149705,0,0.0,0.014075178336931775
Lynchburg,2023-01-29,2,0.0,0.6129641414000455,0,0.0,0.014075178336931775
Lynchburg,2023-01-22,-2,0.0,0.6382593583672791,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,-1,0.0,0.1853967644537158,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,0,0.0,0.0031797140860104155,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,1,0.0,0.22598197553938945,0,0.0,0.0031797140860104155
Lynchburg,2023-01-22,2,0.0,0.9599974002377397,0,0.0,0.0031797140860104155
Lynchburg,2023-01-15,-2,0.0,0.20584999674311066,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,-1,0.0,0.05582263340222192,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,0,0.0,0.001956376088301853,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,1,0.0,0.39167998252001834,0,0.0,0.001956376088301853
Lynchburg,2023-01-15,2,0.0,0.9461800987252644,0,0.0,0.001956376088301853
Lynchburg,2023-01-08,-2,0.0,0.06225488170893071,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,-1,0.0,0.013627561508064353,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,0,0.0,0.020521411876850356,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,1,0.0,0.38704903568768656,-1,0.0,0.013627561508064353
Lynchburg,2023-01-08,2,0.0,0.734780145679172,-1,0.0,0.013627561508064353
Lynchburg,2023-01-01,-2,0.6707441766510146,0.033758136992652774,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,-1,0.7561116173156892,0.011393129892696443,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,0,0.0,0.01738531000782406,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,1,0.0,0.5617761516893175,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2023-01-01,2,0.0,0.698283582238183,-1,0.7561116173156892,0.011393129892696443
Lynchburg,2022-12-25,-2,0.0,0.05485939233686208,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,-1,0.0,0.006807282623787277,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,0,0.0,0.17280900196578533,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,1,0.0,0.6732178199022388,-1,0.0,0.006807282623787277
Lynchburg,2022-12-25,2,0.0,0.18986898570022342,-1,0.0,0.006807282623787277
Lynchburg,2022-12-18,-2,0.0,,,,
Lynchburg,2022-12-18,-1,0.0,,,,
Lynchburg,2022-12-18,0,0.0,,,,
Lynchburg,2022-12-18,1,0.0,0.9828082229567339,,,
Lynchburg,2022-12-18,2,0.0,0.1733632600087143,,,
