Sewershed,Attribute,case_frac_tot,hosp_frac_tot,VA Health Region,Viral_Load
Town of Purcelville,2021-10-17,60.0,27.0,Northern,5152737719.265553
Town of Purcelville,2021-10-24,42.0,21.0,Northern,58867657819.018196
Town of Purcelville,2021-10-31,33.0,15.0,Northern,11432087421.247639
Town of Purcelville,2021-11-07,30.0,6.4999998,Northern,10145613335.10875
Town of Purcelville,2021-11-14,53.0,21.0,Northern,193720245912.0955
Town of Purcelville,2021-11-21,73.0,7.6000001,Northern,171512843798.842
Town of Purcelville,2021-11-28,29.0,18.0,Northern,136673238669.84499
Town of Purcelville,2021-12-05,84.0,54.0,Northern,266823077219.21597
Town of Purcelville,2021-12-12,151.0,54.0,Northern,195240467282.9435
Town of Purcelville,2021-12-19,183.0,66.00000000000001,Northern,579005996179.3453
Town of Purcelville,2021-12-26,315.0,66.00000000000001,Northern,250623479429.5298
Town of Purcelville,2022-01-02,874.0,180.0,Northern,553086737687.9825
Town of Purcelville,2022-01-09,654.0,225.0,Northern,341979863116.0939
Town of Purcelville,2022-01-16,737.0,189.0,Northern,481620082555.3851
Town of Purcelville,2022-01-23,235.0,177.0,Northern,7993139239.823919
Town of Purcelville,2022-01-30,187.0,77.99999989999998,Northern,90176411971.58487
Town of Purcelville,2022-02-06,92.0,102.00000030000001,Northern,64367141907.12001
Town of Purcelville,2022-02-13,63.0,50.9999998,Northern,1513916388.987232
Town of Purcelville,2022-02-20,46.0,22.0,Northern,24023245217.060596
Town of Purcelville,2022-02-27,34.0,6.000000099999999,Northern,5513596328.44964
Town of Purcelville,2022-03-06,25.0,6.000000099999999,Northern,0.0
Town of Purcelville,2022-03-13,0.0,6.000000099999999,Northern,12359357976.760658
Town of Purcelville,2022-03-20,84.0,12.0000003,Northern,26319006043.93611
Town of Purcelville,2022-03-27,18.0,9.9999999,Northern,7925189101.568206
Town of Purcelville,2022-04-03,26.0,15.9999997,Northern,11233942328.012253
Town of Purcelville,2022-04-10,25.0,12.0000003,Northern,36281631233.56389
Town of Purcelville,2022-04-17,47.0,16.0,Northern,52184296655.81414
Town of Purcelville,2022-04-24,54.0,22.0,Northern,48419477408.0131
Town of Purcelville,2022-05-01,92.0,14.0,Northern,157385786724.7012
Town of Purcelville,2022-05-08,130.0,20.0000003,Northern,180923983149.80682
Town of Purcelville,2022-05-15,144.0,21.0,Northern,151839435073.10666
Town of Purcelville,2022-05-22,170.0,32.000000199999995,Northern,448504233574.9055
Town of Purcelville,2022-05-29,146.0,25.0000002,Northern,239335735059.03006
Town of Purcelville,2022-06-05,191.0,23.000000099999998,Northern,226691930891.8044
Town of Purcelville,2022-06-26,120.0,27.000000299999996,Northern,100611611768.38127
Town of Purcelville,2022-07-03,110.0,23.9999998,Northern,171630650810.17917
Town of Purcelville,2022-07-10,100.0,25.999999900000002,Northern,87516461125.21439
Town of Purcelville,2022-07-17,105.0,25.0000002,Northern,275536562888.9527
Upper Occoquan,2021-09-12,490.97638631056003,400.29711670512,Northern,2214063691298.375
Upper Occoquan,2021-09-19,500.23667874800003,358.46650006655995,Northern,1821729419125.0
Upper Occoquan,2021-09-26,424.52339764672007,415.2130942929601,Northern,1474417888309.9998
Upper Occoquan,2021-10-03,445.8277648736001,326.24440933296,Northern,2053585890650.0
Upper Occoquan,2021-10-10,456.00914656735995,427.54714701456004,Northern,2120739095627.2
Upper Occoquan,2021-10-17,822.25055872752,247.55159915040002,Northern,1260542122740.0
Upper Occoquan,2021-10-24,216.28472072192,285.94045435920003,Northern,2090455801387.2
Upper Occoquan,2021-10-31,278.11579323487996,226.80069831359998,Northern,3156692737459.8
Upper Occoquan,2021-11-07,228.46006929584001,59.88775090402562,Northern,1737504007020.0
Upper Occoquan,2021-11-14,326.00437441791996,209.30471636736002,Northern,280021104660.77496
Upper Occoquan,2021-11-21,322.46944873664,50.14764542533252,Northern,2015816944615.0498
Upper Occoquan,2021-11-28,219.88569067696002,259.54996962288,Northern,6266559931201.0
Upper Occoquan,2021-12-05,570.24082043696,283.55258849472,Northern,4341867311660.0
Upper Occoquan,2021-12-12,1167.84240132112,454.130381316,Northern,4033734792768.0
Upper Occoquan,2022-01-02,8097.729603399041,1644.6015854256,Northern,100088504200338.38
Upper Occoquan,2022-01-09,6160.58391164576,2416.74907667328,Northern,55110212812665.305
Upper Occoquan,2022-01-16,5722.801472802561,1568.4952104072001,Northern,26492813793626.58
Upper Occoquan,2022-01-23,2512.44003914144,1479.1380582451202,Northern,1825639749493.74
Upper Occoquan,2022-01-30,1480.7971285416,991.5882048402984,Northern,9029793040882.877
Upper Occoquan,2022-02-06,778.7646837163201,699.8198405058408,Northern,3682827120761.9995
Upper Occoquan,2022-02-13,563.8974561492801,472.1561328864483,Northern,1527072966169.7998
Upper Occoquan,2022-02-20,395.88191750912,261.38290446240006,Northern,3397460068314.92
Upper Occoquan,2022-02-27,166.1179950584,164.74572060797925,Northern,466751961530.5138
Upper Occoquan,2022-03-06,142.51633644144,83.6642597697701,Northern,633356171970.7
Upper Occoquan,2022-03-13,140.92154510144,91.55270390128153,Northern,1184745990824.821
Upper Occoquan,2022-03-20,144.24201358111998,73.72095330744371,Northern,1562515477618.4092
Upper Occoquan,2022-03-27,119.66407523487999,55.77720141054489,Northern,1745147207653.2334
Upper Occoquan,2022-04-03,217.67058360928,82.29487592069594,Northern,1352448082350.855
Upper Occoquan,2022-04-10,204.30054069119998,75.091365085526,Northern,6280452013892.422
Upper Occoquan,2022-04-17,330.13173928128003,102.40545112224001,Northern,4283523583221.923
Upper Occoquan,2022-04-24,378.94463967088006,135.55304440896003,Northern,6763705933924.902
Upper Occoquan,2022-05-01,545.8594144782401,73.32254417040002,Northern,11363423893751.396
Upper Occoquan,2022-05-08,822.1119811408,117.21062827844949,Northern,9344893887732.445
Upper Occoquan,2022-05-15,1051.31898416096,121.21047352433357,Northern,12641410785502.7
Upper Occoquan,2022-05-22,1120.847818508,200.01461717345742,Northern,4142325764877.3257
Upper Occoquan,2022-05-29,1010.1085571547202,169.2096595108946,Northern,4853432402103.336
Upper Occoquan,2022-06-05,1014.8605734403201,156.92295053707787,Northern,33470166172875.848
Upper Occoquan,2022-06-19,718.54177822112,167.043060301572,Northern,6019676889074.112
Upper Occoquan,2022-06-26,839.9095320190401,162.07088381177724,Northern,6855063516072.836
Upper Occoquan,2022-07-03,744.0877419856001,154.18211605257494,Northern,8698617007587.187
Upper Occoquan,2022-07-10,934.13735517568,161.78411535834078,Northern,4752924325132.549
Upper Occoquan,2022-07-17,936.36913576912,169.8950983264285,Northern,14048670271701.715
Upper Occoquan,2022-07-24,805.50340191344,197.95875592555805,Northern,6131787811498.835
Upper Occoquan,2022-07-31,692.70791223056,168.41332590118503,Northern,9230289202271.762
Upper Occoquan,2022-08-07,718.69790228992,215.61619699633258,Northern,6080429568397.217
Upper Occoquan,2022-08-14,511.3882973510401,190.4686715077472,Northern,5839279522947.61
Upper Occoquan,2022-08-21,464.695215576,187.55204424013846,Northern,5214102007569.953
Upper Occoquan,2022-08-28,520.8053346267201,131.66440252011566,Northern,2891818106319.0444
Upper Occoquan,2022-09-04,338.35486787488003,190.46859391129047,Northern,6470183855317.814
Upper Occoquan,2022-09-11,412.80736185840004,164.3486191442974,Northern,8087505438864.009
Upper Occoquan,2022-09-18,401.33427084640005,163.55223867638563,Northern,1339495582395.4644
Upper Occoquan,2022-09-25,417.26940991536003,113.60902825382693,Northern,5308588242017.587
Upper Occoquan,2022-10-02,215.90290737808,125.89572800755627,Northern,3011387313904.255
Upper Occoquan,2022-10-23,283.90056977104,104.34972610730445,Northern,3420364837913.3438
Upper Occoquan,2022-10-30,227.43993786016,157.7191381739613,Northern,3172217127564.8755
Upper Occoquan,2022-11-06,301.4948858296,171.20047283686986,Northern,2074295839697.909
Upper Occoquan,2022-11-13,205.49600130144,177.82983857263437,Northern,711224825352.6051
Upper Occoquan,2022-11-20,224.5231552056,92.92386190987592,Northern,13199116958777.52
Upper Occoquan,2022-11-27,236.70019149840002,92.6369787015594,Northern,20581522972322.14
Upper Occoquan,2022-12-04,465.73093418624,201.67168886454715,Northern,8881138907684.627
Upper Occoquan,2022-12-11,347.67779034336,209.44916086780623,Northern,21494029149994.8
Upper Occoquan,2022-12-18,522.7025290224,204.30123729283824,Northern,31436904754275.02
Upper Occoquan,2022-12-25,614.30267449456,266.3090470152159,Northern,27618790205705.25
Upper Occoquan,2023-01-01,659.67263010832,212.81055345887222,Northern,29127725645773.53
Upper Occoquan,2023-01-08,555.84997681536,606.5610695786829,Northern,25251880766354.043
Virginia Initiative Plant,2021-09-12,235.345741776,1006.424158944,Eastern,3753614321048.0
Virginia Initiative Plant,2021-09-19,253.97133695999997,853.3123577399999,Eastern,1828495842681.75
Virginia Initiative Plant,2021-09-26,243.999377684,831.720086556,Eastern,2713572434493.0
Virginia Initiative Plant,2021-10-17,176.50317673600003,518.7834093480001,Eastern,2282177444514.75
Virginia Initiative Plant,2021-10-24,132.47955488,395.89921790399995,Eastern,2083713983007.0198
Virginia Initiative Plant,2021-10-31,90.63467063200001,383.986166868,Eastern,413457816258.72
Virginia Initiative Plant,2021-11-07,56.878473592000006,74.3593413656929,Eastern,531296738617.175
Virginia Initiative Plant,2021-11-14,49.752610756,201.48907402800003,Eastern,1739956196771.084
Virginia Initiative Plant,2021-11-28,57.31332819600001,272.050683396,Eastern,2657359069560.0
Virginia Initiative Plant,2021-12-05,129.26010116799998,357.39542809200003,Eastern,4795738184082.0
Virginia Initiative Plant,2021-12-12,197.68928354,347.89367383200005,Eastern,3276841707356.9995
Virginia Initiative Plant,2021-12-19,150.42917314000002,427.92168699600006,Eastern,5614091215153.08
Virginia Initiative Plant,2021-12-26,392.948972936,616.99138602,Eastern,40951810655207.3
Virginia Initiative Plant,2022-01-02,1659.7049356080001,1442.233170936,Eastern,36172705405158.766
Virginia Initiative Plant,2022-01-09,1589.419213504,2041.1536639800001,Eastern,23945147099587.41
Virginia Initiative Plant,2022-01-23,572.77454422,1564.770115476,Eastern,10523691557248.057
Virginia Initiative Plant,2022-01-30,377.66990646000005,1332.41278658864,Eastern,4565215880938.86
Virginia Initiative Plant,2022-02-06,180.0237498,891.4901444872575,Eastern,4547415171314.0
Virginia Initiative Plant,2022-02-13,88.011014912,504.6825274625563,Eastern,481977554888.5
Virginia Initiative Plant,2022-02-20,124.425010524,205.23732090399997,Eastern,231292445169.78
Virginia Initiative Plant,2022-02-27,59.01536514,16.287231917891265,Eastern,416748484182.6034
Virginia Initiative Plant,2022-03-06,7.0106627679999995,8.15031184009392,Eastern,2193646126510.0
Virginia Initiative Plant,2022-03-13,92.717438656,8.143615012763602,Eastern,281553959843.4387
Virginia Initiative Plant,2022-03-20,9.662112144000002,24.260444481474433,Eastern,434369104734.7368
Virginia Initiative Plant,2022-03-27,18.600564456,26.849225981668038,Eastern,100614183955.68579
Virginia Initiative Plant,2022-04-03,15.030332404000001,18.844759839900316,Eastern,667946432025.7484
Virginia Initiative Plant,2022-04-10,6.542360628,24.260444481474433,Eastern,1102574644411.4146
Virginia Initiative Plant,2022-04-17,22.226566804,32.26490887200001,Eastern,286584416270.35144
Virginia Initiative Plant,2022-04-24,46.462492700000006,32.26490887200001,Eastern,600775270001.417
Virginia Initiative Plant,2022-05-01,73.785674032,18.842528492,Eastern,1647872320913.863
Virginia Initiative Plant,2022-05-08,68.50229854400001,25.552601473885506,Eastern,1367433823501.284
Virginia Initiative Plant,2022-05-15,118.841229288,32.26714086508652,Eastern,2938151204778.1963
Virginia Initiative Plant,2022-05-22,176.8942275,44.39736318256095,Eastern,2882742486941.1997
Virginia Initiative Plant,2022-05-29,143.14527618800003,41.68728993802058,Eastern,1071074692327.44
Virginia Initiative Plant,2022-06-05,179.197350384,71.79318462573414,Eastern,924597426417.984
Virginia Initiative Plant,2022-06-19,152.97244864,60.52981747743906,Eastern,4666395206053.535
Virginia Initiative Plant,2022-06-26,154.912241244,77.21333300717896,Eastern,1476878405967.0
Virginia Initiative Plant,2022-07-03,184.006092856,69.94996465644645,Eastern,2734627434234.5386
Virginia Initiative Plant,2022-07-10,176.89704528000001,64.53205044425862,Eastern,883478948359.6185
Virginia Initiative Plant,2022-07-17,175.76731256,87.9278727056891,Eastern,4442040057928.255
Virginia Initiative Plant,2022-07-24,199.714195356,73.95443080310709,Eastern,2318199839408.5254
Virginia Initiative Plant,2022-07-31,152.86782444800002,83.37681025900741,Eastern,1261702181107.0398
Virginia Initiative Plant,2022-08-07,147.78857408,80.66450473913672,Eastern,966287906599.5544
Virginia Initiative Plant,2022-08-14,85.807210008,67.79318453948068,Eastern,865336954525.8495
Virginia Initiative Plant,2022-08-21,117.966598084,71.79318462573414,Eastern,1354946700177.4207
Virginia Initiative Plant,2022-08-28,84.325180272,46.24058276766853,Eastern,2077501601781.92
Virginia Initiative Plant,2022-09-04,55.573507224000004,55.109669094431645,Eastern,2563628100470.7124
Virginia Initiative Plant,2022-09-11,78.01305508,44.39736318256095,Eastern,2754683501661.453
Virginia Initiative Plant,2022-09-18,95.698697588,55.109669094431645,Eastern,570834550795.7423
Virginia Initiative Plant,2022-09-25,94.75704325199999,38.97721479955355,Eastern,338620972040.59357
Virginia Initiative Plant,2022-10-02,63.228730424000005,44.39736318256095,Eastern,256497947354.91132
Virginia Initiative Plant,2022-10-23,60.402449956000005,48.950656394826424,Eastern,1974615306737.9956
Virginia Initiative Plant,2022-10-30,59.070531612,38.97498252422323,Eastern,1090606228492.9412
Virginia Initiative Plant,2022-11-06,68.984726224,38.97944707644646,Eastern,1075577064883.9838
Virginia Initiative Plant,2022-11-13,31.12690576,34.97721600355354,Eastern,633639276482.5261
Virginia Initiative Plant,2022-11-20,44.585167219999995,34.97498372822323,Eastern,708062241378.7921
Virginia Initiative Plant,2022-11-27,49.435810604,34.97498372822323,Eastern,7770185978731.361
Virginia Initiative Plant,2022-12-04,87.52708684,48.39959515996462,Eastern,2641214477588.889
Virginia Initiative Plant,2022-12-11,62.57646682,55.109669094431645,Eastern,3469432102488.0596
Virginia Initiative Plant,2022-12-18,100.09478012,73.95443080310709,Eastern,2308842687600.367
Virginia Initiative Plant,2022-12-25,142.78867930400003,76.66227177231715,Eastern,11297652080168.012
Virginia Initiative Plant,2023-01-01,159.841105744,122.90285401809246,Eastern,6452962938288.237
Virginia Initiative Plant,2023-01-08,144.175379884,200.116187026834,Eastern,4883458440231.944
Williamsburg,2021-09-12,398.9504154108,152.9896817916,Eastern,1086641725096.2174
Williamsburg,2021-09-19,374.95514457120004,305.966895822,Eastern,856780638755.7499
Williamsburg,2021-09-26,371.9572941864,323.96044697279996,Eastern,1151238357592.5
Williamsburg,2021-10-17,221.9770706952,125.9892518796,Eastern,245152730402.25
Williamsburg,2021-10-24,134.9860991088,89.99355112200001,Eastern,823463336974.08
Williamsburg,2021-10-31,149.98208649000003,63.0004298976,Eastern,53292541203.551994
Williamsburg,2021-11-07,101.99039835000002,41.99455429442867,Eastern,301063262392.85
Williamsburg,2021-11-14,68.9954141292,80.9931212028,Eastern,765644957446.36
Williamsburg,2021-11-28,68.99412436080001,134.9883920304,Eastern,1427762688121.5
Williamsburg,2021-12-05,206.9773573164,89.9991401184,Eastern,2331245844713.0
Williamsburg,2021-12-12,221.9795069244,233.97463446119997,Eastern,573414176434.4
Williamsburg,2021-12-19,287.96689582920004,134.9879621076,Eastern,4972127773877.017
Williamsburg,2021-12-26,416.9577240912001,251.98925182920004,Eastern,16514299550035.309
Williamsburg,2022-01-02,2372.706505086,539.9522783532,Eastern,10878147941449.916
Williamsburg,2022-01-09,1547.8284601836003,800.9178844248,Eastern,7834130746757.951
Williamsburg,2022-01-16,2879.6253927816,827.9183143368,Eastern,326844377132.307
Williamsburg,2022-01-23,1031.8810542792003,683.9389506888001,Eastern,179148246483.80878
Williamsburg,2022-01-30,590.9327884992001,602.9393812439428,Eastern,1957016345365.7146
Williamsburg,2022-02-06,410.95915716959996,296.9737742904143,Eastern,1054317620730.325
Williamsburg,2022-02-13,230.9766407688,233.98452238564303,Eastern,1514353982589.0
Williamsburg,2022-02-20,167.978790408,161.98738886639998,Eastern,583256247062.4
Williamsburg,2022-02-27,65.99283459360001,17.997850678714013,Eastern,132730084995.56061
Williamsburg,2022-03-06,86.98896528,8.999139250885984,Eastern,376322926696.92
Williamsburg,2022-03-13,35.995844065200004,17.997850678714013,Eastern,118555811212.17496
Williamsburg,2022-03-20,47.9941243692,23.998565414514644,Eastern,54229237563.10122
Williamsburg,2022-03-27,32.9955574512,0.0017196911426769598,Eastern,107566660501.42279
Williamsburg,2022-04-03,26.9969905296,17.998850832272282,Eastern,120023402110.33972
Williamsburg,2022-04-10,32.995987374,6.00057232801433,Eastern,775625694332.332
Williamsburg,2022-04-17,59.994124364399994,23.997993683999994,Eastern,1108568992542.4568
Williamsburg,2022-04-24,98.98810542960001,71.99168813040001,Eastern,962858173151.3916
Williamsburg,2022-05-01,89.9898251244,0.0008598456,Eastern,960830252352.6099
Williamsburg,2022-05-08,176.9779305588,14.99985428674394,Eastern,2753773507596.5996
Williamsburg,2022-05-15,206.97406124160003,35.99713353365732,Eastern,4601601466172.198
Williamsburg,2022-05-22,335.9572942008,44.99598436960126,Eastern,3071674281586.8896
Williamsburg,2022-05-29,326.9587272804,41.99641519347228,Eastern,553972415094.6733
Williamsburg,2022-06-05,206.97520770240004,47.995410238173235,Eastern,2441996394242.816
Williamsburg,2022-06-19,281.9635997568,35.99713353365732,Eastern,2768968529022.6978
Williamsburg,2022-06-26,335.955431202,47.99584016084425,Eastern,2053319776201.8657
Williamsburg,2022-07-03,353.9547146568,56.99469729598566,Eastern,3019737928505.5234
Williamsburg,2022-07-10,254.9676123804,53.99541263527166,Eastern,2746391171045.3613
Williamsburg,2022-07-17,311.95915720920004,71.9924019686723,Eastern,1098170788142.7983
Williamsburg,2022-07-24,386.95127526120007,65.99355023162866,Eastern,2756866094385.5654
Williamsburg,2022-07-31,260.96861553120004,68.99326271531466,Eastern,982833287654.6849
Williamsburg,2022-08-07,242.9703352296,59.99455308722867,Eastern,1284224870167.4495
Williamsburg,2022-08-14,215.9729147772,53.99584255824362,Eastern,1059622610361.1703
Williamsburg,2022-08-21,173.9756376384,29.9992849498137,Eastern,1137637619118.7256
Williamsburg,2022-08-28,146.9822297988,35.99856660962866,Eastern,1257747807472.2395
Williamsburg,2022-09-04,122.983806192,26.998997135899693,Eastern,6197889419620.022
Williamsburg,2022-09-18,173.9763541764,26.998567213128354,Eastern,223794876898.54657
Williamsburg,2022-09-25,161.9792203332,41.99612857825795,Eastern,129207341046.26894
Williamsburg,2022-10-02,95.98853535360001,14.99985428674394,Eastern,974668430780.2849
Williamsburg,2022-10-16,104.98695896639998,35.99641699567165,Eastern,303426960572.7529
Williamsburg,2022-10-23,134.9825164188,23.99856811422803,Eastern,539566538462.35205
Williamsburg,2022-10-30,122.9843794224,35.99684691844299,Eastern,624684248778.4867
Williamsburg,2022-11-06,143.98122664680002,41.99612857825795,Eastern,1886707828380.0017
Williamsburg,2022-11-13,62.9922613644,26.998137290357015,Eastern,426335128094.089
Williamsburg,2022-11-20,56.99297790480001,20.999140145957007,Eastern,560689968985.3435
Williamsburg,2022-11-27,83.99154481800001,23.99885472944236,Eastern,1684349557638.1821
Williamsburg,2022-12-04,179.97606755880003,15.000284209515277,Eastern,1731643174147.8499
Williamsburg,2022-12-11,158.9805101028,44.996270984715274,Eastern,1877116201541.7192
Williamsburg,2022-12-18,236.97090846240002,86.99054076362867,Eastern,2695951242343.6875
Williamsburg,2022-12-25,269.9647462224,95.98939369927166,Eastern,2312925965862.512
Williamsburg,2023-01-01,299.9625965964,137.9850965542567,Eastern,2166167195913.3303
Williamsburg,2023-01-08,227.97148169640002,251.9719074102019,Eastern,1610667107864.7202
Wolf Creek,2021-09-12,99.0,149.99999999999997,Far Southwest,380788766244.375
Wolf Creek,2021-09-19,115.0,114.0,Far Southwest,347122260226.0
Wolf Creek,2021-09-26,63.0,126.0,Far Southwest,166936659498.0
Wolf Creek,2021-10-03,123.0,147.0,Far Southwest,765126356032.5
Wolf Creek,2021-10-10,119.0,132.0,Far Southwest,224384068671.28
Wolf Creek,2021-10-17,104.0,57.0,Far Southwest,241793177447.49997
Wolf Creek,2021-10-24,51.0,69.0,Far Southwest,243780518632.0
Wolf Creek,2021-10-31,33.0,75.0,Far Southwest,124842880504.4
Wolf Creek,2021-11-07,35.0,25.500000399999998,Far Southwest,315608707157.5
Wolf Creek,2021-11-14,38.0,39.0,Far Southwest,276353986998.89996
Wolf Creek,2021-11-21,56.0,26.599999999999998,Far Southwest,217897765586.25
Wolf Creek,2021-11-28,39.0,99.0,Far Southwest,773359626654.0
Wolf Creek,2021-12-05,81.0,111.0,Far Southwest,2196769091228.5
Wolf Creek,2021-12-12,111.0,102.0,Far Southwest,495131860824.0
Wolf Creek,2021-12-19,89.0,108.0,Far Southwest,519826448820.2435
Wolf Creek,2021-12-26,24.0,117.0,Far Southwest,364427270178.26996
Wolf Creek,2022-01-02,197.0,129.0,Far Southwest,580524601997.0122
Wolf Creek,2022-01-09,171.0,147.0,Far Southwest,1421242164913.9785
Wolf Creek,2022-01-16,436.0,126.0,Far Southwest,1412038844669.736
Wolf Creek,2022-01-23,372.0,144.0,Far Southwest,542274016383.8791
Wolf Creek,2022-01-30,259.0,176.9999998,Far Southwest,878126901328.583
Wolf Creek,2022-02-06,196.0,156.0000005,Far Southwest,684718735173.5131
Wolf Creek,2022-02-13,123.0,140.9999999,Far Southwest,363819711587.57996
Wolf Creek,2022-02-20,103.0,96.0,Far Southwest,534500143336.0
Wolf Creek,2022-02-27,35.0,26.9999994,Far Southwest,228994626782.33145
Wolf Creek,2022-03-06,21.0,14.999999899999999,Far Southwest,81885081272.015
Wolf Creek,2022-03-13,17.0,5.999999399999998,Far Southwest,13663806083.817345
Wolf Creek,2022-03-20,7.0,27.999998599999998,Far Southwest,69890793483.55475
Wolf Creek,2022-03-27,2.0,21.9999988,Far Southwest,25134665395.95105
Wolf Creek,2022-04-03,9.0,15.999998299999998,Far Southwest,50675799129.21492
Wolf Creek,2022-04-10,3.0,9.9999992,Far Southwest,30417931116.40279
Wolf Creek,2022-04-17,11.0,3.9999999999999982,Far Southwest,415706029096.03864
Wolf Creek,2022-04-24,11.0,7.999999999999998,Far Southwest,301415563096.391
Wolf Creek,2022-05-01,8.0,5.999999999999998,Far Southwest,49674570299.89909
Wolf Creek,2022-05-08,15.0,6.9999993,Far Southwest,17524336710.803196
Wolf Creek,2022-05-15,20.0,14.999999699999998,Far Southwest,112974407657.06686
Wolf Creek,2022-05-22,28.0,10.9999995,Far Southwest,344854041487.42395
Wolf Creek,2022-05-29,28.0,16.9999984,Far Southwest,315747896748.6506
Wolf Creek,2022-06-05,40.0,19.9999996,Far Southwest,366798679241.96875
Wolf Creek,2022-06-19,30.0,19.9999996,Far Southwest,521427110191.41656
Wolf Creek,2022-06-26,32.0,21.9999997,Far Southwest,397689569926.7766
Wolf Creek,2022-07-03,41.0,9.9999991,Far Southwest,1195421302508.423
Wolf Creek,2022-07-10,63.0,17.9999995,Far Southwest,629068049935.4926
Wolf Creek,2022-07-17,75.0,28.000000000000004,Far Southwest,907392323892.4706
Wolf Creek,2022-07-24,96.0,25.9999985,Far Southwest,1753138454187.1677
Wolf Creek,2022-07-31,84.0,29.999999400000004,Far Southwest,378629693230.00464
Wolf Creek,2022-08-07,83.0,34.9999993,Far Southwest,1112799181689.4304
Wolf Creek,2022-08-14,64.0,40.99999960000001,Far Southwest,465228911510.71313
Wolf Creek,2022-08-21,91.0,32.999999900000006,Far Southwest,1165467402498.9304
Wolf Creek,2022-08-28,79.0,36.000000400000005,Far Southwest,273248599840.00037
Wolf Creek,2022-09-04,53.0,27.999999300000002,Far Southwest,216611978552.3492
Wolf Creek,2022-09-11,42.0,31.999998800000004,Far Southwest,403828921095.11066
Wolf Creek,2022-09-18,30.0,22.9999994,Far Southwest,192859038234.26303
Wolf Creek,2022-09-25,19.0,19.999999600000002,Far Southwest,87489070737.29196
Wolf Creek,2022-10-02,18.0,24.9999995,Far Southwest,210004637872.0066
Wolf Creek,2022-10-23,21.0,17.999999499999998,Far Southwest,102144415847.986
Wolf Creek,2022-10-30,19.0,15.999998699999999,Far Southwest,223899999676.38303
Wolf Creek,2022-11-06,29.0,19.999999600000002,Far Southwest,207052241915.60754
Wolf Creek,2022-11-13,12.0,18.999999900000002,Far Southwest,1223667211473.8384
Wolf Creek,2022-11-20,11.0,13.999999999999998,Far Southwest,871959697100.3717
Wolf Creek,2022-11-27,14.0,16.9999991,Far Southwest,2043669890929.9363
Wolf Creek,2022-12-04,29.0,22.9999994,Far Southwest,214556283240.98477
Wolf Creek,2022-12-11,27.0,28.999999000000003,Far Southwest,512990676519.6839
Wolf Creek,2022-12-18,31.0,20.999999300000002,Far Southwest,561281749979.7346
Wolf Creek,2022-12-25,23.0,22.9999994,Far Southwest,1208853725486.4585
Wolf Creek,2023-01-01,50.0,27.999999300000002,Far Southwest,599969526176.985
Wolf Creek,2023-01-08,23.0,59.999998800000014,Far Southwest,171781300470.51483
